estado,jogada
122102020010100001000000200000000000000000,1
122102020010100001000000200000010000000000,3
122102022010100001000000200000010000000000,1
122102122010100001000000200000010000000000,6
122102122010100001020000200000010000000000,5
122102122010110001020000200000010000000000,6
122122122010110001020000200000010000000000,4
122122122011110001020000200000010000000000,4
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
000120000010000000000000000000000000000000,3
000120000010000002000000000000000000000000,3
000121000010000002000000000000000000000000,5
020121000010000002000000000000000000000000,1
020121000010000002000000100000000000000000,3
020121200010000002000000100000000000000000,6
020121200010010002000000100000000000000000,6
020121200012010002000000100000000000000000,4
020121200012010002001000100000000000000000,6
020121200012010002001000100200000000000000,6
020121200012010002001000100200010000000000,3
020121202012010002001000100200010000000000,1
020121202012010102001000100200010000000000,1
020121202012010102201000100200010000000000,4
020121202012010102201000110200010000000000,4
220121202012010102201000110200010000000000,0
220121212012010102201000110200010000000000,0
220121212012010102201000110200012000000000,4
221121212012010102201000110200012000000000,2
221121212012012102201000110200012000000000,0
221121212112012102201000110200012000000000,2
221121212112012102201200110200012000000000,0
221121212112012102201200110210012000000000,0
221121212112012122201200110210012000000000,2
221121212112012122201201110210012000000000,2
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
000120000001000000000000000000000000000000,4
000120000021000000000000000000000000000000,3
010120000021000000000000000000000000000000,1
010120000021000000200000000000000000000000,4
010120001021000000200000000000000000000000,1
010120001021000200200000000000000000000000,1
011120001021000200200000000000000000000000,2
211120001021000200200000000000000000000000,0
211120001021000200200010000000000000000000,1
211120001021000202200010000000000000000000,3
211120001021000202200010010000000000000000,4
211120001021000202200010210000000000000000,3
211120001021000202200010210000010000000000,3
211120001221000202200010210000010000000000,2
211120001221000212200010210000010000000000,2
211120001221000212200010210000010000002000,3
211120001221000212200010210001010000002000,1
211120201221000212200010210001010000002000,6
211120201221000212200010210001011000002000,4
211120201221000212200010210001011000202000,1
211120211221000212200010210001011000202000,0
211120211221020212200010210001011000202000,6
211120211221021212200010210001011000202000,0
211120211221021212200210210001011000202000,0
211120211221021212201210210001011000202000,6
211120211221021212201210210201011000202000,6
211120211221021212201210210201011010202000,6
211120211221021212201210210221011010202000,0
211120211221021212201210210221011010202100,4
211120211221021212201210210221011012202100,0
211120211221021212201210210221011012202101,6
211120211221021212201212210221011012202101,2
211120211221021212201212210221111012202101,2
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
010120000000000000000000000000000000000000,1
010120000002000000000000000000000000000000,4
010120000012000000000000000000000000000000,3
012120000012000000000000000000000000000000,2
012120000012000001000000000000000000000000,3
012120000012000001000000200000000000000000,3
012120000012000001100000200000000000000000,4
012120002012000001100000200000000000000000,1
012120002012000001100000210000000000000000,4
012120002212000001100000210000000000000000,2
012120002212000011100000210000000000000000,2
012120002212000211100000210000000000000000,1
012120002212000211100000210000001000000000,4
012120002212000211100000210000001000000200,4
012120002212000211100001210000001000000200,2
012120002212000211100021210000001000000200,1
012120002212000211100021210001001000000200,1
012120002212000211100021210001201000000200,2
012120002212000211100021210001201000100200,1
212120002212000211100021210001201000100200,0
212120102212000211100021210001201000100200,6
212120102212020211100021210001201000100200,6
212120102212020211101021210001201000100200,6
212120102212020211101021210001221000100200,3
212120102212020211101021210001221000101200,3
212120122212020211101021210001221000101200,0
212120122212021211101021210001221000101200,0
212122122212021211101021210001221000101200,5
212122122212021211101021210101221000101200,6
212122122212021211101021210101221020101200,6
212122122212021211101121210101221020101200,0
212122122212021211101121210121221020101200,0
212122122212021211101121210121221021101200,0
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
100210000000000000000000000000000000000000,0
100210000020000000000000000000000000000000,3
100210000020000001000000000000000000000000,3
100210000022000001000000000000000000000000,4
100210000022000001100000000000000000000000,4
100210000022000001100000020000000000000000,4
100210000022000001100000120000000000000000,3
100210000022000001100000120000020000000000,3
100210100022000001100000120000020000000000,6
100210100022020001100000120000020000000000,6
110210100022020001100000120000020000000000,1
110210102022020001100000120000020000000000,1
110210102022020101100000120000020000000000,1
110210122022020101100000120000020000000000,0
110210122022020101100010120000020000000000,1
110210122022020101100010120002020000000000,1
110210122022020101100010120002021000000000,4
110210122022020101102010120002021000000000,6
110210122022021101102010120002021000000000,0
110210122022021101102210120002021000000000,0
110210122022021101102210120102021000000000,6
110210122022021101102210120122021000000000,0
110210122022021101102210120122021000001000,3
110210122022021101102210120122021000201000,1
110210122022021101102210120122021010201000,6
110210122022021101102210120122021012201000,0
110210122022021101102210120122021012201001,6
110210122022021101102210120122021012201201,4
110211122022021101102210120122021012201201,5
110211122022221101102210120122021012201201,5
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001201000000000000000000000000000000000000,5
001201000020000000000000000000000000000000,3
001201000020000001000000000000000000000000,3
001201000020200001000000000000000000000000,5
001201000120200001000000000000000000000000,2
001201000120200021000000000000000000000000,2
001201000120200021000001000000000000000000,2
001201000120200021000001000000200000000000,2
101201000120200021000001000000200000000000,0
101201000120200021000001200000200000000000,3
101201010120200021000001200000200000000000,0
101201010120202021000001200000200000000000,0
101201010120202021010001200000200000000000,5
101201010120202021010001200000220000000000,3
101201010120202021010001200000220000010000,2
101201010120202021010001200000220000012000,3
101201010120202021010101200000220000012000,0
